交易日期,客户ID,售货员,分公司,产品,单价,数量,订单金额
2019-01-26,C00832,王宇,吉林,西瓜,30,6164,184920
2019-03-08,C00900,侯宁,上海,苹果,10,6496,64960
2019-01-31,C00295,李智童,山东,葡萄,15,9247,138705
2019-02-11,C00450,章洋,上海,香蕉,7.5,3801,28507.5
2019-07-03,C00971,吴中岳,广东,百香果,12,2567,30804
2019-01-28,C00255,郭华锋,吉林,苹果,10,2216,22160
2019-08-03,C00051,李琳,上海,桃,6.5,7509,48808.5
2019-02-14,C00429,刘帆,天津,葡萄,15,9575,143625
2019-12-20,C00759,蔡勇,广东,百香果,12,537,6444
2019-09-23,C00361,刘颖,上海,榴莲,50,2554,127700
2019-10-17,C00890,刘帆,天津,梨,8,9925,79400
2019-07-03,C00709,蔡建平,山东,梨,8,3245,25960
2019-09-21,C00557,江敏,上海,香蕉,7.5,8227,61702.5
2019-04-12,C00501,郭华锋,吉林,葡萄,15,7751,116265
2019-04-12,C00605,利坤,上海,葡萄,15,3048,45720
2019-01-07,C00986,刘丹,上海,苹果,10,2644,26440
2019-07-28,C00746,张林,广东,苹果,10,8072,80720
2019-03-28,C00483,李琳,上海,桃,6.5,2494,16211.0
2019-03-21,C00780,王梓戎,广东,葡萄,15,2237,33555
2019-09-05,C00038,刘雪,天津,葡萄,15,8107,121605
2019-08-05,C00916,李琳,上海,百香果,12,1293,15516
2019-05-27,C00582,王玉,吉林,香蕉,7.5,8077,60577.5
2019-12-01,C00021,陈天浩,上海,香蕉,7.5,930,6975.0
2019-04-22,C00776,蔡勇,广东,桔子,6,9983,59898
2019-11-14,C00540,李辉,北京,桃,6.5,8980,58370.0
2019-01-26,C00117,钱国,山东,西瓜,30,1100,33000
2019-11-30,C00893,蔡建平,山东,西瓜,30,4174,125220
2019-04-18,C00435,蔡建平,山东,西瓜,30,3149,94470
2019-07-12,C00340,蔡勇,广东,桔子,6,96,576
2019-02-11,C00251,王梓戎,广东,百香果,12,6196,74352
2019-12-02,C00953,魏苍生,天津,椰子,20,3643,72860
2019-08-07,C00336,孙健,上海,葡萄,15,7032,105480
2019-11-18,C00225,许亮,吉林,梨,8,5455,43640
2019-07-08,C00277,董丹丹,广东,桔子,6,5333,31998
2019-05-19,C00646,殷琳,广东,香蕉,7.5,4575,34312.5
2019-09-19,C00563,王宇,吉林,椰子,20,9103,182060
2019-03-16,C00743,殷琳,广东,梨,8,8920,71360
2019-11-20,C00876,董丹丹,广东,桔子,6,9893,59358
2019-07-30,C00114,王宇,吉林,榴莲,50,7752,387600
2019-09-14,C00310,王玉,吉林,香蕉,7.5,4555,34162.5
2019-10-21,C00142,郭华锋,吉林,榴莲,50,5692,284600
2019-06-29,C00483,蔡建平,山东,葡萄,15,952,14280
2019-01-24,C00792,江敏,上海,百香果,12,3788,45456
2019-05-03,C00780,王梓戎,广东,桔子,6,287,1722
2019-09-12,C00565,李琳,上海,苹果,10,552,5520
2019-02-11,C00625,钱国,山东,梨,8,1473,11784
2019-05-16,C00584,吴中岳,广东,榴莲,50,3053,152650
2019-02-04,C00926,孙健,上海,桃,6.5,8187,53215.5
2019-03-09,C00735,陈杨,吉林,苹果,10,1125,11250
2019-06-01,C00816,张林,广东,桃,6.5,4974,32331.0
2019-06-10,C00510,许亮,吉林,百香果,12,1164,13968
2019-01-12,C00945,章洋,上海,桔子,6,3727,22362
2019-10-28,C00735,张林,广东,梨,8,2768,22144
2019-04-17,C00420,江敏,上海,桔子,6,8388,50328
2019-08-01,C00618,蔡建平,山东,桔子,6,7834,47004
2019-02-11,C00211,利坤,上海,西瓜,30,6966,208980
2019-10-04,C00313,刘丹,上海,苹果,10,3641,36410
2019-09-27,C00165,阎云,山东,榴莲,50,1779,88950
2019-07-31,C00440,庄雷,上海,榴莲,50,5466,273300
2019-10-07,C00376,刘帆,天津,香蕉,7.5,3696,27720.0
2019-09-17,C00873,钱国,山东,香蕉,7.5,9363,70222.5
2019-12-01,C00472,庄雷,上海,苹果,10,3878,38780
2019-11-11,C00153,陈天浩,上海,香蕉,7.5,2030,15225.0
2019-10-02,C00140,利坤,上海,百香果,12,2487,29844
2019-09-13,C00201,刘帆,天津,苹果,10,9842,98420
2019-06-14,C00912,章洋,上海,桔子,6,5013,30078
2019-09-13,C00587,蔡建平,山东,桔子,6,1227,7362
2019-03-26,C00054,蔡勇,广东,葡萄,15,8334,125010
2019-04-11,C00674,王玉,吉林,桃,6.5,8747,56855.5
2019-07-23,C00666,刘帆,天津,香蕉,7.5,102,765.0
2019-10-04,C00701,张林,广东,桔子,6,9494,56964
2019-07-18,C00766,刘雪,天津,桔子,6,2355,14130
2019-08-11,C00465,魏苍生,天津,葡萄,15,3088,46320
2019-10-01,C00842,郭华锋,吉林,桔子,6,605,3630
2019-06-23,C00864,蔡建平,山东,西瓜,30,2117,63510
2019-09-20,C00907,王宇,吉林,梨,8,3694,29552
2019-06-22,C00554,刘帆,天津,椰子,20,1550,31000
2019-04-23,C00008,戴雪,上海,榴莲,50,4556,227800
2019-12-22,C00314,王玉,吉林,香蕉,7.5,6390,47925.0
2019-10-17,C00855,庄雷,上海,椰子,20,2574,51480
2019-04-02,C00898,李智童,山东,西瓜,30,4055,121650
2019-03-31,C00673,李琳,上海,梨,8,517,4136
2019-09-13,C00330,章洋,上海,百香果,12,9141,109692
2019-10-08,C00435,张林,广东,榴莲,50,9606,480300
2019-12-28,C00354,刘丹,上海,百香果,12,5228,62736
2019-08-24,C00239,刘丹,上海,西瓜,30,4989,149670
2019-12-29,C00598,侯宁,上海,梨,8,347,2776
2019-08-09,C00431,李琳,上海,葡萄,15,9609,144135
2019-04-10,C00389,殷琳,广东,桔子,6,9382,56292
2019-04-22,C00618,阎云,山东,香蕉,7.5,9717,72877.5
2019-12-28,C00835,钱国,山东,葡萄,15,5649,84735
2019-02-19,C00174,利坤,上海,梨,8,6196,49568
2019-05-27,C00760,戴雪,上海,香蕉,7.5,8052,60390.0
2019-05-12,C00261,陈天浩,上海,桃,6.5,2800,18200.0
2019-11-06,C00643,殷琳,广东,桔子,6,4742,28452
2019-06-13,C00272,王宇,吉林,桃,6.5,8651,56231.5
2019-08-30,C00787,陈天浩,上海,西瓜,30,6292,188760
2019-09-14,C00296,魏苍生,天津,桃,6.5,2983,19389.5
2019-12-24,C00743,刘帆,天津,桃,6.5,4750,30875.0
2019-06-08,C00577,陈天浩,上海,桃,6.5,2652,17238.0
2019-01-21,C00002,蔡勇,广东,西瓜,30,3801,114030
2019-11-08,C00760,吴中岳,广东,桃,6.5,5921,38486.5
2019-03-29,C00913,刘雪,天津,百香果,12,7094,85128
2019-12-22,C00463,陈杨,吉林,椰子,20,3534,70680
2019-09-18,C00185,许亮,吉林,椰子,20,8307,166140
2019-07-23,C00741,侯宁,上海,西瓜,30,7773,233190
2019-02-06,C00110,陈杨,吉林,香蕉,7.5,6123,45922.5
2019-09-23,C00167,刘颖,上海,梨,8,9770,78160
2019-09-24,C00399,阎云,山东,椰子,20,2343,46860
2019-09-16,C00228,李辉,北京,桃,6.5,5682,36933.0
2019-09-11,C00254,陈天浩,上海,梨,8,5102,40816
2019-03-10,C00133,孙健,上海,梨,8,6796,54368
2019-04-13,C00324,利坤,上海,椰子,20,102,2040
2019-04-18,C00193,刘帆,天津,香蕉,7.5,7676,57570.0
2019-08-06,C00243,钱国,山东,葡萄,15,3602,54030
2019-02-11,C00843,侯宁,上海,桃,6.5,4374,28431.0
2019-03-28,C00848,阎云,山东,香蕉,7.5,4854,36405.0
2019-07-08,C00829,利坤,上海,桔子,6,8376,50256
2019-07-12,C00736,李琳,上海,椰子,20,5292,105840
2019-08-27,C00178,李辉,北京,桔子,6,484,2904
2019-01-12,C00046,蔡勇,广东,椰子,20,7946,158920
2019-02-05,C00669,许亮,吉林,桃,6.5,5306,34489.0
2019-02-04,C00118,李辉,北京,西瓜,30,1327,39810
2019-10-26,C00154,殷琳,广东,苹果,10,6252,62520
2019-03-30,C00098,侯宁,上海,百香果,12,6635,79620
2019-08-15,C00604,李智童,山东,榴莲,50,847,42350
2019-08-24,C00332,郭华锋,吉林,百香果,12,763,9156
2019-09-18,C00745,利坤,上海,西瓜,30,4117,123510
2019-01-26,C00106,董丹丹,广东,香蕉,7.5,654,4905.0
2019-01-27,C00851,李辉,北京,桃,6.5,5430,35295.0
2019-04-29,C00090,李智童,山东,西瓜,30,3035,91050
2019-03-12,C00301,许亮,吉林,百香果,12,19,228
2019-02-11,C00117,刘雪,天津,榴莲,50,4002,200100
2019-12-21,C00493,殷琳,广东,葡萄,15,185,2775
2019-10-26,C00274,许亮,吉林,榴莲,50,4753,237650
2019-07-26,C00062,李琳,上海,葡萄,15,851,12765
2019-10-22,C00178,刘帆,天津,椰子,20,1958,39160
2019-01-04,C00771,利坤,上海,榴莲,50,991,49550
2019-11-07,C00637,孙健,上海,西瓜,30,6111,183330
2019-10-27,C00960,戴雪,上海,榴莲,50,9012,450600
2019-05-15,C00370,刘颖,上海,苹果,10,1805,18050
2019-02-08,C00965,李辉,北京,桔子,6,423,2538
2019-10-05,C00475,陈天浩,上海,苹果,10,7060,70600
2019-02-08,C00363,董丹丹,广东,西瓜,30,5899,176970
2019-03-16,C00576,刘丹,上海,葡萄,15,9260,138900
2019-04-19,C00860,王梓戎,广东,桔子,6,1213,7278
2019-06-06,C00850,吴中岳,广东,百香果,12,2113,25356
2019-07-02,C00411,利坤,上海,苹果,10,2636,26360
2019-05-03,C00622,李辉,北京,香蕉,7.5,3447,25852.5
2019-01-22,C00282,蔡勇,广东,苹果,10,3242,32420
2019-12-21,C00361,刘帆,天津,榴莲,50,5088,254400
2019-05-12,C00017,许亮,吉林,苹果,10,8498,84980
2019-07-11,C00735,郭华锋,吉林,苹果,10,7622,76220
2019-09-09,C00420,侯宁,上海,百香果,12,6760,81120
2019-07-11,C00522,王宇,吉林,桃,6.5,3076,19994.0
2019-02-14,C00059,阎云,山东,西瓜,30,8704,261120
2019-06-02,C00134,利坤,上海,榴莲,50,5281,264050
2019-11-09,C00910,蔡建平,山东,榴莲,50,1796,89800
2019-03-21,C00203,利坤,上海,椰子,20,2243,44860
2019-06-02,C00906,刘丹,上海,香蕉,7.5,2406,18045.0
2019-04-13,C00408,利坤,上海,西瓜,30,7406,222180
2019-01-16,C00578,张林,广东,苹果,10,1364,13640
2019-07-30,C00870,刘颖,上海,西瓜,30,7076,212280
2019-07-10,C00594,刘帆,天津,苹果,10,4131,41310
2019-08-14,C00341,阎云,山东,椰子,20,4303,86060
2019-12-08,C00537,魏苍生,天津,榴莲,50,1615,80750
2019-07-06,C00297,蔡建平,山东,西瓜,30,2234,67020
2019-07-03,C00877,王梓戎,广东,香蕉,7.5,4004,30030.0
2019-05-20,C00778,利坤,上海,香蕉,7.5,1306,9795.0
2019-02-19,C00467,王梓戎,广东,梨,8,7072,56576
2019-10-26,C00737,郭华锋,吉林,葡萄,15,5779,86685
2019-04-25,C00357,陈杨,吉林,葡萄,15,622,9330
2019-09-07,C00578,刘丹,上海,苹果,10,5087,50870
2019-03-29,C00524,刘帆,天津,百香果,12,8057,96684
2019-09-27,C00736,庄雷,上海,葡萄,15,910,13650
2019-01-24,C00270,江敏,上海,桔子,6,1752,10512
2019-07-22,C00356,殷琳,广东,桃,6.5,9977,64850.5
2019-03-13,C00214,李智童,山东,桔子,6,8161,48966
2019-01-22,C00476,刘丹,上海,百香果,12,6947,83364
2019-12-11,C00547,戴雪,上海,苹果,10,4424,44240
2019-12-18,C00419,郭华锋,吉林,榴莲,50,4321,216050
2019-09-04,C00035,王玉,吉林,梨,8,9488,75904
2019-08-13,C00045,郭华锋,吉林,香蕉,7.5,5574,41805.0
2019-03-08,C00687,钱国,山东,榴莲,50,5865,293250
2019-10-29,C00184,刘帆,天津,百香果,12,1080,12960
2019-11-27,C00553,王宇,吉林,苹果,10,8736,87360
2019-12-06,C00122,江敏,上海,香蕉,7.5,582,4365.0
2019-11-03,C00979,江敏,上海,百香果,12,3406,40872
2019-07-03,C00678,陈杨,吉林,梨,8,994,7952
2019-08-06,C00526,殷琳,广东,西瓜,30,6783,203490
2019-07-11,C00109,戴雪,上海,梨,8,1875,15000
2019-05-11,C00760,蔡勇,广东,西瓜,30,4161,124830
2019-07-25,C00425,张林,广东,椰子,20,4914,98280
2019-10-31,C00840,刘丹,上海,葡萄,15,8538,128070
2019-10-04,C00544,李辉,北京,西瓜,30,5736,172080
2019-11-13,C00336,王宇,吉林,桔子,6,7521,45126
2019-09-09,C00531,刘丹,上海,椰子,20,2126,42520
2019-04-08,C00052,王梓戎,广东,梨,8,980,7840
2019-03-25,C00989,魏苍生,天津,椰子,20,2151,43020
2019-10-22,C00702,殷琳,广东,桔子,6,9178,55068
2019-12-25,C00858,许亮,吉林,西瓜,30,4642,139260
2019-03-01,C00407,江敏,上海,椰子,20,7968,159360
2019-01-19,C00604,阎云,山东,百香果,12,3629,43548
2019-08-25,C00215,王玉,吉林,椰子,20,7522,150440
2019-03-15,C00488,李琳,上海,椰子,20,6962,139240
2019-05-14,C00653,魏苍生,天津,百香果,12,475,5700
2019-03-30,C00252,许亮,吉林,香蕉,7.5,2603,19522.5
2019-04-11,C00017,孙健,上海,桃,6.5,6042,39273.0
2019-08-18,C00261,王宇,吉林,桔子,6,1297,7782
2019-10-11,C00066,李辉,北京,椰子,20,4563,91260
2019-03-14,C00090,王玉,吉林,香蕉,7.5,1892,14190.0
2019-03-01,C00847,江敏,上海,梨,8,5386,43088
2019-08-09,C00200,利坤,上海,椰子,20,8928,178560
2019-03-05,C00660,李智童,山东,桃,6.5,7371,47911.5
2019-07-06,C00982,殷琳,广东,苹果,10,7421,74210
2019-12-28,C00006,王宇,吉林,西瓜,30,8513,255390
2019-03-15,C00148,刘颖,上海,西瓜,30,8757,262710
2019-08-26,C00198,陈杨,吉林,西瓜,30,2639,79170
2019-03-29,C00971,殷琳,广东,桃,6.5,3685,23952.5
2019-05-21,C00582,侯宁,上海,香蕉,7.5,7993,59947.5
2019-12-17,C00508,蔡勇,广东,苹果,10,7191,71910
2019-02-06,C00898,张林,广东,香蕉,7.5,6132,45990.0
2019-12-21,C00161,李智童,山东,苹果,10,2644,26440
2019-01-21,C00525,阎云,山东,苹果,10,4313,43130
2019-01-18,C00784,庄雷,上海,桃,6.5,8946,58149.0
2019-03-04,C00086,蔡建平,山东,香蕉,7.5,2502,18765.0
2019-04-16,C00734,李琳,上海,梨,8,3448,27584
2019-03-18,C00101,殷琳,广东,百香果,12,8055,96660
2019-09-03,C00741,殷琳,广东,桔子,6,8104,48624
2019-07-26,C00951,郭华锋,吉林,桔子,6,8816,52896
2019-12-26,C00275,李辉,北京,西瓜,30,6459,193770
2019-12-14,C00363,董丹丹,广东,椰子,20,4226,84520
2019-04-10,C00490,郭华锋,吉林,榴莲,50,6789,339450
2019-10-12,C00484,孙健,上海,椰子,20,5976,119520
2019-12-02,C00484,戴雪,上海,椰子,20,6157,123140
2019-12-03,C00648,陈天浩,上海,梨,8,4941,39528
2019-03-13,C00992,魏苍生,天津,苹果,10,6493,64930
2019-03-12,C00373,魏苍生,天津,百香果,12,6979,83748
2019-08-07,C00981,董丹丹,广东,榴莲,50,8781,439050
2019-06-05,C00430,李智童,山东,西瓜,30,1838,55140
2019-07-01,C00979,戴雪,上海,百香果,12,3833,45996
2019-04-22,C00211,许亮,吉林,葡萄,15,8701,130515
2019-08-27,C00504,章洋,上海,榴莲,50,9657,482850
2019-09-28,C00772,王宇,吉林,葡萄,15,6552,98280
2019-05-04,C00399,江敏,上海,葡萄,15,9452,141780
2019-10-26,C00603,刘雪,天津,苹果,10,629,6290
2019-10-24,C00262,刘丹,上海,香蕉,7.5,2298,17235.0
2019-12-25,C00295,章洋,上海,梨,8,6590,52720
2019-06-09,C00959,江敏,上海,百香果,12,3099,37188
2019-02-01,C00736,李智童,山东,百香果,12,5650,67800
2019-01-30,C00073,魏苍生,天津,葡萄,15,543,8145
2019-12-12,C00925,张林,广东,桔子,6,3643,21858
2019-09-27,C00264,刘丹,上海,百香果,12,959,11508
2019-11-25,C00455,刘雪,天津,榴莲,50,9048,452400
2019-08-31,C00586,章洋,上海,梨,8,5699,45592
2019-05-15,C00868,陈杨,吉林,桔子,6,8907,53442
2019-03-20,C00955,许亮,吉林,桃,6.5,2487,16165.5
2019-06-28,C00613,侯宁,上海,梨,8,4242,33936
2019-11-16,C00151,李琳,上海,榴莲,50,2459,122950
2019-11-01,C00261,王梓戎,广东,苹果,10,5130,51300
2019-01-24,C00285,阎云,山东,百香果,12,7424,89088
2019-11-29,C00380,李智童,山东,梨,8,3774,30192
2019-06-05,C00169,利坤,上海,椰子,20,1765,35300
2019-02-07,C00631,董丹丹,广东,苹果,10,9707,97070
2019-10-24,C00002,阎云,山东,香蕉,7.5,1166,8745.0
2019-07-15,C00655,王玉,吉林,桃,6.5,8874,57681.0
2019-07-14,C00545,刘帆,天津,西瓜,30,2653,79590
2019-12-17,C00919,阎云,山东,梨,8,8653,69224
2019-01-19,C00940,李辉,北京,梨,8,2501,20008
2019-05-13,C00397,戴雪,上海,桃,6.5,4413,28684.5
2019-10-22,C00901,吴中岳,广东,西瓜,30,4998,149940
2019-05-29,C00080,章洋,上海,苹果,10,3089,30890
2019-05-15,C00718,王梓戎,广东,西瓜,30,5979,179370
2019-01-10,C00662,李琳,上海,桃,6.5,720,4680.0
2019-12-02,C00514,董丹丹,广东,桔子,6,6221,37326
2019-06-25,C00714,王梓戎,广东,香蕉,7.5,1157,8677.5
2019-01-13,C00116,董丹丹,广东,梨,8,6930,55440
2019-08-09,C00545,刘颖,上海,桃,6.5,7053,45844.5
2019-11-24,C00882,利坤,上海,梨,8,6287,50296
2019-07-05,C00381,庄雷,上海,葡萄,15,7476,112140
2019-03-08,C00261,王玉,吉林,葡萄,15,3017,45255
2019-05-31,C00657,王宇,吉林,榴莲,50,270,13500
2019-12-29,C00637,陈天浩,上海,梨,8,1003,8024
2019-02-11,C00369,王梓戎,广东,椰子,20,2696,53920
2019-04-12,C00923,陈天浩,上海,桃,6.5,5236,34034.0
2019-01-14,C00668,阎云,山东,西瓜,30,8703,261090
2019-07-28,C00566,章洋,上海,桔子,6,6032,36192
2019-09-22,C00780,魏苍生,天津,桃,6.5,9893,64304.5
2019-01-13,C00608,王玉,吉林,苹果,10,1359,13590
2019-08-17,C00414,王玉,吉林,椰子,20,1598,31960
2019-07-29,C00396,殷琳,广东,西瓜,30,703,21090
2019-07-02,C00748,殷琳,广东,苹果,10,3349,33490
2019-03-14,C00402,李辉,北京,榴莲,50,3845,192250
2019-03-08,C00564,江敏,上海,椰子,20,7296,145920
2019-01-29,C00043,阎云,山东,桔子,6,5706,34236
2019-07-17,C00396,利坤,上海,桔子,6,2665,15990
2019-01-14,C00154,刘帆,天津,苹果,10,9581,95810
2019-02-03,C00307,陈天浩,上海,椰子,20,5659,113180
2019-06-15,C00160,利坤,上海,梨,8,5129,41032
2019-04-13,C00892,蔡建平,山东,香蕉,7.5,5651,42382.5
2019-03-20,C00115,董丹丹,广东,香蕉,7.5,3742,28065.0
2019-12-25,C00033,章洋,上海,苹果,10,874,8740
2019-06-28,C00040,阎云,山东,椰子,20,2528,50560
2019-05-04,C00536,郭华锋,吉林,榴莲,50,8498,424900
2019-12-21,C00873,殷琳,广东,香蕉,7.5,3038,22785.0
2019-11-16,C00997,许亮,吉林,椰子,20,1333,26660
2019-03-30,C00747,刘雪,天津,苹果,10,3338,33380
2019-09-10,C00893,张林,广东,梨,8,6387,51096
2019-11-01,C00662,刘丹,上海,榴莲,50,2698,134900
2019-05-26,C00434,孙健,上海,梨,8,6036,48288
2019-10-03,C00521,刘丹,上海,桃,6.5,5660,36790.0
2019-08-13,C00018,蔡建平,山东,梨,8,6628,53024
2019-01-08,C00733,蔡建平,山东,梨,8,1675,13400
2019-08-04,C00167,李琳,上海,梨,8,4089,32712
2019-02-24,C00691,李琳,上海,香蕉,7.5,3563,26722.5
2019-01-18,C00250,刘雪,天津,香蕉,7.5,2040,15300.0
2019-08-04,C00088,吴中岳,广东,椰子,20,3998,79960
2019-10-24,C00370,刘颖,上海,苹果,10,5759,57590
2019-09-04,C00368,王梓戎,广东,香蕉,7.5,8220,61650.0
2019-04-12,C00957,戴雪,上海,百香果,12,8079,96948
2019-10-15,C00972,庄雷,上海,桃,6.5,2377,15450.5
2019-12-28,C00200,郭华锋,吉林,椰子,20,6627,132540
2019-04-17,C00026,郭华锋,吉林,椰子,20,7452,149040
2019-01-17,C00967,钱国,山东,桃,6.5,1310,8515.0
2019-05-08,C00742,庄雷,上海,苹果,10,4579,45790
2019-02-02,C00674,阎云,山东,百香果,12,8874,106488
2019-03-05,C00218,李琳,上海,百香果,12,8563,102756
2019-01-31,C00523,王玉,吉林,苹果,10,8939,89390
2019-04-09,C00121,江敏,上海,西瓜,30,3187,95610
2019-04-26,C00930,刘帆,天津,苹果,10,5293,52930
2019-11-21,C00729,戴雪,上海,椰子,20,8352,167040
2019-08-27,C00857,陈杨,吉林,香蕉,7.5,2198,16485.0
2019-10-12,C00976,刘雪,天津,椰子,20,9880,197600
2019-05-14,C00161,魏苍生,天津,榴莲,50,3775,188750
2019-08-04,C00474,李辉,北京,桔子,6,5261,31566
2019-06-19,C00595,孙健,上海,苹果,10,178,1780
2019-07-31,C00356,郭华锋,吉林,百香果,12,5985,71820
2019-12-15,C00819,许亮,吉林,桃,6.5,4987,32415.5
2019-12-14,C00087,蔡勇,广东,桔子,6,7171,43026
2019-09-27,C00790,王宇,吉林,椰子,20,1432,28640
2019-08-31,C00239,蔡建平,山东,桃,6.5,4034,26221.0
2019-10-20,C00057,庄雷,上海,苹果,10,8783,87830
2019-11-02,C00380,殷琳,广东,桔子,6,9498,56988
2019-02-06,C00133,侯宁,上海,桃,6.5,350,2275.0
2019-04-08,C00433,陈杨,吉林,西瓜,30,8595,257850
2019-06-01,C00302,李琳,上海,苹果,10,6366,63660
2019-12-27,C00412,殷琳,广东,西瓜,30,8828,264840
2019-02-05,C00732,李琳,上海,榴莲,50,370,18500
2019-08-11,C00783,李辉,北京,桔子,6,4127,24762
2019-07-15,C00465,郭华锋,吉林,梨,8,4959,39672
2019-08-03,C00398,王梓戎,广东,梨,8,4025,32200
2019-07-24,C00800,吴中岳,广东,香蕉,7.5,7549,56617.5
2019-03-17,C00038,李智童,山东,葡萄,15,6034,90510
2019-10-29,C00378,许亮,吉林,西瓜,30,4723,141690
2019-11-09,C00854,李琳,上海,西瓜,30,7195,215850
2019-07-02,C00780,章洋,上海,苹果,10,5699,56990
2019-06-07,C00355,陈天浩,上海,百香果,12,2832,33984
2019-08-12,C00603,李琳,上海,梨,8,3690,29520
2019-07-03,C00442,侯宁,上海,榴莲,50,778,38900
2019-01-21,C00848,吴中岳,广东,梨,8,1000,8000
2019-10-14,C00508,江敏,上海,百香果,12,4334,52008
2019-08-12,C00918,陈天浩,上海,百香果,12,2699,32388
2019-06-12,C00862,刘雪,天津,西瓜,30,9946,298380
2019-02-27,C00516,刘颖,上海,葡萄,15,6348,95220
2019-04-13,C00620,刘雪,天津,榴莲,50,9850,492500
2019-06-23,C00610,蔡勇,广东,桃,6.5,5595,36367.5
2019-08-26,C00598,蔡勇,广东,椰子,20,2171,43420
2019-04-03,C00056,李琳,上海,榴莲,50,7701,385050
2019-07-16,C00313,张林,广东,梨,8,4300,34400
2019-05-13,C00066,刘帆,天津,桃,6.5,5491,35691.5
2019-01-06,C00503,刘雪,天津,香蕉,7.5,9331,69982.5
2019-08-06,C00968,吴中岳,广东,香蕉,7.5,1748,13110.0
